날짜,시간,co2,날짜,시간,ec,ph,w.t,날짜,시간,humid,날짜,시간,temp
2025-07-07,12:49:46,671.000,2025-07-07,12:49:46,1247,690,195,2025-07-07,12:49:46,51.000,2025-07-07,12:49:46,23.900
2025-07-07,13:04:46,665.000,2025-07-07,13:04:46,1010,700,195,2025-07-07,13:04:46,52.100,2025-07-07,13:04:46,23.400
2025-07-07,13:19:46,645.000,2025-07-07,13:19:46,1417,690,193,2025-07-07,13:19:46,50.700,2025-07-07,13:19:46,24.000
2025-07-07,13:34:46,638.000,2025-07-07,13:34:46,1219,690,188,2025-07-07,13:34:46,56.600,2025-07-07,13:34:46,23.500
2025-07-07,13:49:46,615.000,2025-07-07,13:49:46,1118,690,189,2025-07-07,13:49:46,56.500,2025-07-07,13:49:46,23.100
2025-07-07,14:04:46,633.000,2025-07-07,14:04:46,1059,680,187,2025-07-07,14:04:46,52.300,2025-07-07,14:04:46,23.800
2025-07-07,14:19:46,607.000,2025-07-07,14:19:46,1039,680,189,2025-07-07,14:19:46,51.600,2025-07-07,14:19:46,23.500
2025-07-07,14:34:46,598.000,2025-07-07,14:34:46,1032,680,192,2025-07-07,14:34:46,51.700,2025-07-07,14:34:46,24.100
2025-07-07,14:49:46,558.000,2025-07-07,14:49:46,1030,680,193,2025-07-07,14:49:46,50.800,2025-07-07,14:49:46,23.500
2025-07-07,15:04:46,541.000,2025-07-07,15:04:46,1022,690,194,2025-07-07,15:04:46,57.100,2025-07-07,15:04:46,23.100
2025-07-07,15:19:46,529.000,2025-07-07,15:19:46,1026,690,194,2025-07-07,15:19:46,60.400,2025-07-07,15:19:46,22.400
2025-07-07,15:34:46,668.000,2025-07-07,15:34:46,1024,680,195,2025-07-07,15:34:46,50.800,2025-07-07,15:34:46,23.200
2025-07-07,15:49:46,802.000,2025-07-07,15:49:46,1024,680,195,2025-07-07,15:49:46,59.600,2025-07-07,15:49:46,23.300
2025-07-07,16:04:46,909.000,2025-07-07,16:04:46,1023,680,195,2025-07-07,16:04:46,50.700,2025-07-07,16:04:46,23.900
2025-07-07,16:19:46,970.000,2025-07-07,16:19:46,1014,680,193,2025-07-07,16:19:46,53.400,2025-07-07,16:19:46,24.000
2025-07-07,16:34:46,869.000,2025-07-07,16:34:46,1015,680,189,2025-07-07,16:34:46,50.700,2025-07-07,16:34:46,24.600
2025-07-07,16:49:46,899.000,2025-07-07,16:49:46,1015,680,189,2025-07-07,16:49:46,54.500,2025-07-07,16:49:46,23.300
2025-07-07,17:04:46,814.000,2025-07-07,17:04:46,1013,690,187,2025-07-07,17:04:46,57.000,2025-07-07,17:04:46,23.100
2025-07-07,17:19:46,715.000,2025-07-07,17:19:46,1013,680,184,2025-07-07,17:19:46,53.500,2025-07-07,17:19:46,24.000
2025-07-07,17:34:46,659.000,2025-07-07,17:34:46,1019,680,189,2025-07-07,17:34:46,58.800,2025-07-07,17:34:46,22.700
2025-07-07,17:49:46,598.000,2025-07-07,17:49:46,1021,680,191,2025-07-07,17:49:46,55.500,2025-07-07,17:49:46,22.600
2025-07-07,18:04:46,574.000,2025-07-07,18:04:46,1020,680,192,2025-07-07,18:04:46,53.300,2025-07-07,18:04:46,23.000
2025-07-07,18:19:46,541.000,2025-07-07,18:19:46,1020,670,193,2025-07-07,18:19:46,51.400,2025-07-07,18:19:46,23.200
2025-07-07,18:34:46,527.000,2025-07-07,18:34:46,1020,670,193,2025-07-07,18:34:46,52.300,2025-07-07,18:34:46,22.600
2025-07-07,18:49:46,515.000,2025-07-07,18:49:46,1020,670,193,2025-07-07,18:49:46,53.000,2025-07-07,18:49:46,22.200
2025-07-07,19:04:46,512.000,2025-07-07,19:04:46,1019,670,193,2025-07-07,19:04:46,58.200,2025-07-07,19:04:46,21.000
2025-07-07,19:19:46,513.000,2025-07-07,19:19:46,1019,670,193,2025-07-07,19:19:46,54.700,2025-07-07,19:19:46,22.200
2025-07-07,19:34:46,515.000,2025-07-07,19:34:46,1018,670,193,2025-07-07,19:34:46,52.400,2025-07-07,19:34:46,22.800
2025-07-07,19:49:46,519.000,2025-07-07,19:49:46,1018,670,193,2025-07-07,19:49:46,53.200,2025-07-07,19:49:46,22.600
2025-07-07,20:04:46,524.000,2025-07-07,20:04:46,1017,670,193,2025-07-07,20:04:46,52.600,2025-07-07,20:04:46,23.100
2025-07-07,20:19:46,528.000,2025-07-07,20:19:46,1016,660,193,2025-07-07,20:19:46,56.800,2025-07-07,20:19:46,23.200
2025-07-07,20:34:46,534.000,2025-07-07,20:34:46,1016,660,193,2025-07-07,20:34:46,53.600,2025-07-07,20:34:46,23.200
2025-07-07,20:49:46,539.000,2025-07-07,20:49:46,1014,670,194,2025-07-07,20:49:46,53.900,2025-07-07,20:49:46,23.100
2025-07-07,21:04:46,540.000,2025-07-07,21:04:46,1014,670,194,2025-07-07,21:04:46,51.100,2025-07-07,21:04:46,23.000
2025-07-07,21:19:46,571.000,2025-07-07,21:19:46,1014,660,195,2025-07-07,21:19:46,50.700,2025-07-07,21:19:46,23.200
2025-07-07,21:34:46,604.000,2025-07-07,21:34:46,1013,660,195,2025-07-07,21:34:46,59.100,2025-07-07,21:34:46,22.500
2025-07-07,21:49:46,625.000,2025-07-07,21:49:46,1012,660,195,2025-07-07,21:49:46,52.400,2025-07-07,21:49:46,22.600
2025-07-07,22:04:46,639.000,2025-07-07,22:04:46,1013,660,195,2025-07-07,22:04:46,51.400,2025-07-07,22:04:46,22.400
2025-07-07,22:19:46,647.000,2025-07-07,22:19:46,1012,650,195,2025-07-07,22:19:46,52.600,2025-07-07,22:19:46,22.000
2025-07-07,22:34:46,647.000,2025-07-07,22:34:46,1010,660,195,2025-07-07,22:34:46,52.100,2025-07-07,22:34:46,22.500
2025-07-07,22:49:46,647.000,2025-07-07,22:49:46,1010,660,195,2025-07-07,22:49:46,57.300,2025-07-07,22:49:46,21.600
2025-07-07,23:04:46,645.000,2025-07-07,23:04:46,1011,660,195,2025-07-07,23:04:46,59.500,2025-07-07,23:04:46,21.000
2025-07-07,23:19:46,645.000,2025-07-07,23:19:46,1011,650,194,2025-07-07,23:19:46,55.700,2025-07-07,23:19:46,21.100
2025-07-07,23:34:46,647.000,2025-07-07,23:34:46,1012,660,193,2025-07-07,23:34:46,53.800,2025-07-07,23:34:46,21.600
2025-07-07,23:49:46,640.000,2025-07-07,23:49:46,1010,660,193,2025-07-07,23:49:46,53.900,2025-07-07,23:49:46,22.100
2025-07-08,00:04:46,626.000,2025-07-08,00:04:46,1010,660,193,2025-07-08,00:04:46,58.000,2025-07-08,00:04:46,21.700
2025-07-08,00:19:46,624.000,2025-07-08,00:19:46,1007,650,193,2025-07-08,00:19:46,54.700,2025-07-08,00:19:46,22.000
2025-07-08,00:34:46,623.000,2025-07-08,00:34:46,1008,650,192,2025-07-08,00:34:46,56.600,2025-07-08,00:34:46,21.900
2025-07-08,00:49:46,616.000,2025-07-08,00:49:46,1008,650,192,2025-07-08,00:49:46,52.000,2025-07-08,00:49:46,22.000
2025-07-08,01:04:46,608.000,2025-07-08,01:04:46,1006,650,192,2025-07-08,01:04:46,51.700,2025-07-08,01:04:46,22.100
2025-07-08,01:19:46,600.000,2025-07-08,01:19:46,1005,640,192,2025-07-08,01:19:46,56.900,2025-07-08,01:19:46,21.600
2025-07-08,01:34:46,604.000,2025-07-08,01:34:46,1004,640,192,2025-07-08,01:34:46,53.700,2025-07-08,01:34:46,22.000
2025-07-08,01:49:46,592.000,2025-07-08,01:49:46,1004,640,192,2025-07-08,01:49:46,55.000,2025-07-08,01:49:46,21.600
2025-07-08,02:04:46,587.000,2025-07-08,02:04:46,1005,640,191,2025-07-08,02:04:46,56.600,2025-07-08,02:04:46,20.900
2025-07-08,02:19:46,580.000,2025-07-08,02:19:46,1005,630,191,2025-07-08,02:19:46,57.400,2025-07-08,02:19:46,20.900
2025-07-08,02:34:46,571.000,2025-07-08,02:34:46,1007,640,190,2025-07-08,02:34:46,52.800,2025-07-08,02:34:46,21.000
2025-07-08,02:49:46,569.000,2025-07-08,02:49:46,1006,630,190,2025-07-08,02:49:46,52.100,2025-07-08,02:49:46,21.400
2025-07-08,03:04:46,561.000,2025-07-08,03:04:46,1005,630,190,2025-07-08,03:04:46,53.500,2025-07-08,03:04:46,21.800
2025-07-08,03:19:46,554.000,2025-07-08,03:19:46,1006,630,190,2025-07-08,03:19:46,56.600,2025-07-08,03:19:46,20.900
2025-07-08,03:34:46,551.000,2025-07-08,03:34:46,1007,630,189,2025-07-08,03:34:46,57.000,2025-07-08,03:34:46,20.600
2025-07-08,03:49:46,547.000,2025-07-08,03:49:46,1007,630,189,2025-07-08,03:49:46,54.400,2025-07-08,03:49:46,21.300
2025-07-08,04:04:46,539.000,2025-07-08,04:04:46,1009,630,188,2025-07-08,04:04:46,56.800,2025-07-08,04:04:46,20.900
2025-07-08,04:19:46,536.000,2025-07-08,04:19:46,1009,630,187,2025-07-08,04:19:46,57.300,2025-07-08,04:19:46,20.500
2025-07-08,04:34:46,535.000,2025-07-08,04:34:46,1010,630,187,2025-07-08,04:34:46,55.300,2025-07-08,04:34:46,20.900
2025-07-08,04:49:46,533.000,2025-07-08,04:49:46,1010,630,187,2025-07-08,04:49:46,53.200,2025-07-08,04:49:46,21.700
2025-07-08,05:04:46,533.000,2025-07-08,05:04:46,1009,620,187,2025-07-08,05:04:46,56.800,2025-07-08,05:04:46,20.800
2025-07-08,05:19:46,0.000,2025-07-08,05:19:46,1008,620,187,2025-07-08,05:19:46,57.700,2025-07-08,05:19:46,20.400
2025-07-08,05:34:46,533.000,2025-07-08,05:34:46,1011,620,186,2025-07-08,05:34:46,53.600,2025-07-08,05:34:46,21.100
2025-07-08,05:49:46,535.000,2025-07-08,05:49:46,1012,620,186,2025-07-08,05:49:46,58.300,2025-07-08,05:49:46,20.500
2025-07-08,06:04:46,538.000,2025-07-08,06:04:46,1011,620,187,2025-07-08,06:04:46,52.400,2025-07-08,06:04:46,21.100
2025-07-08,06:19:46,542.000,2025-07-08,06:19:46,1010,620,189,2025-07-08,06:19:46,51.600,2025-07-08,06:19:46,21.500
2025-07-08,06:34:46,539.000,2025-07-08,06:34:46,1009,610,191,2025-07-08,06:34:46,52.300,2025-07-08,06:34:46,21.700
2025-07-08,06:49:46,533.000,2025-07-08,06:49:46,1009,610,193,2025-07-08,06:49:46,53.800,2025-07-08,06:49:46,21.600
2025-07-08,07:04:46,535.000,2025-07-08,07:04:46,1009,610,194,2025-07-08,07:04:46,54.900,2025-07-08,07:04:46,21.500
2025-07-08,07:19:46,513.000,2025-07-08,07:19:46,1011,610,193,2025-07-08,07:19:46,55.900,2025-07-08,07:19:46,21.300
2025-07-08,07:34:46,482.000,2025-07-08,07:34:46,1013,610,192,2025-07-08,07:34:46,56.100,2025-07-08,07:34:46,21.700
2025-07-08,07:49:46,460.000,2025-07-08,07:49:46,1011,610,192,2025-07-08,07:49:46,52.100,2025-07-08,07:49:46,22.600
2025-07-08,08:04:46,442.000,2025-07-08,08:04:46,1010,610,192,2025-07-08,08:04:46,51.500,2025-07-08,08:04:46,22.600
2025-07-08,08:19:46,452.000,2025-07-08,08:19:46,1009,610,192,2025-07-08,08:19:46,50.800,2025-07-08,08:19:46,23.200
2025-07-08,08:34:46,494.000,2025-07-08,08:34:46,1010,610,192,2025-07-08,08:34:46,53.200,2025-07-08,08:34:46,23.200
2025-07-08,08:49:46,490.000,2025-07-08,08:49:46,1010,600,193,2025-07-08,08:49:46,57.900,2025-07-08,08:49:46,22.100
2025-07-08,09:04:46,473.000,2025-07-08,09:04:46,1009,600,193,2025-07-08,09:04:46,56.200,2025-07-08,09:04:46,22.700
2025-07-08,09:19:46,464.000,2025-07-08,09:19:46,1010,600,193,2025-07-08,09:19:46,51.600,2025-07-08,09:19:46,23.000
2025-07-08,09:34:46,454.000,2025-07-08,09:34:46,1009,600,193,2025-07-08,09:34:46,50.300,2025-07-08,09:34:46,23.600
2025-07-08,09:49:46,448.000,2025-07-08,09:49:46,1010,600,193,2025-07-08,09:49:46,52.500,2025-07-08,09:49:46,23.200
2025-07-08,10:04:46,437.000,2025-07-08,10:04:46,1009,600,194,2025-07-08,10:04:46,50.100,2025-07-08,10:04:46,23.700
2025-07-08,10:19:46,434.000,2025-07-08,10:19:46,1009,600,194,2025-07-08,10:19:46,58.500,2025-07-08,10:19:46,23.500
2025-07-08,10:34:46,423.000,2025-07-08,10:34:46,1008,600,195,2025-07-08,10:34:46,51.700,2025-07-08,10:34:46,23.800
2025-07-08,10:49:46,421.000,2025-07-08,10:49:46,1006,600,196,2025-07-08,10:49:46,50.700,2025-07-08,10:49:46,24.200
2025-07-08,11:04:46,416.000,2025-07-08,11:04:46,1001,600,191,2025-07-08,11:04:46,51.200,2025-07-08,11:04:46,24.200
2025-07-08,11:19:46,404.000,2025-07-08,11:19:46,1001,600,186,2025-07-08,11:19:46,54.700,2025-07-08,11:19:46,24.200
2025-07-08,11:34:46,451.000,2025-07-08,11:34:46,1001,600,186,2025-07-08,11:34:46,58.600,2025-07-08,11:34:46,23.400
2025-07-08,11:49:46,439.000,2025-07-08,11:49:46,1001,600,187,2025-07-08,11:49:46,53.800,2025-07-08,11:49:46,23.800
2025-07-08,12:04:46,417.000,2025-07-08,12:04:46,1001,600,187,2025-07-08,12:04:46,57.700,2025-07-08,12:04:46,23.800
2025-07-08,12:19:46,407.000,2025-07-08,12:19:46,1007,600,189,2025-07-08,12:19:46,51.600,2025-07-08,12:19:46,23.900
2025-07-08,12:34:46,397.000,2025-07-08,12:34:46,1006,600,192,2025-07-08,12:34:46,49.800,2025-07-08,12:34:46,24.500
2025-07-08,12:49:46,389.000,2025-07-08,12:49:46,1008,600,193,2025-07-08,12:49:46,54.400,2025-07-08,12:49:46,23.900
2025-07-08,13:04:46,382.000,2025-07-08,13:04:46,1007,600,194,2025-07-08,13:04:46,50.800,2025-07-08,13:04:46,24.100
2025-07-08,13:19:46,472.000,2025-07-08,13:19:46,1007,600,195,2025-07-08,13:19:46,54.800,2025-07-08,13:19:46,24.400
2025-07-08,13:34:46,562.000,2025-07-08,13:34:46,998,600,191,2025-07-08,13:34:46,51.000,2025-07-08,13:34:46,24.800
2025-07-08,13:49:46,510.000,2025-07-08,13:49:46,1123,600,190,2025-07-08,13:49:46,54.000,2025-07-08,13:49:46,24.400
2025-07-08,14:04:46,475.000,2025-07-08,14:04:46,1220,590,190,2025-07-08,14:04:46,56.700,2025-07-08,14:04:46,24.500
2025-07-08,14:19:46,438.000,2025-07-08,14:19:46,1258,590,187,2025-07-08,14:19:46,51.700,2025-07-08,14:19:46,25.100
2025-07-08,14:34:46,420.000,2025-07-08,14:34:46,1184,590,187,2025-07-08,14:34:46,54.100,2025-07-08,14:34:46,24.800
2025-07-08,14:49:46,402.000,2025-07-08,14:49:46,1197,590,188,2025-07-08,14:49:46,55.000,2025-07-08,14:49:46,24.500
2025-07-08,15:04:46,412.000,2025-07-08,15:04:46,1139,600,187,2025-07-08,15:04:46,54.000,2025-07-08,15:04:46,24.000
2025-07-08,15:19:46,494.000,2025-07-08,15:19:46,1101,590,190,2025-07-08,15:19:46,52.400,2025-07-08,15:19:46,22.500
2025-07-08,15:34:46,597.000,2025-07-08,15:34:46,1084,590,192,2025-07-08,15:34:46,53.700,2025-07-08,15:34:46,21.700
2025-07-08,15:49:46,661.000,2025-07-08,15:49:46,1085,590,193,2025-07-08,15:49:46,52.500,2025-07-08,15:49:46,21.600
2025-07-08,16:04:46,605.000,2025-07-08,16:04:46,1051,590,193,2025-07-08,16:04:46,56.100,2025-07-08,16:04:46,21.500
2025-07-08,16:19:46,549.000,2025-07-08,16:19:46,1092,590,192,2025-07-08,16:19:46,52.200,2025-07-08,16:19:46,22.000
2025-07-08,16:34:46,632.000,2025-07-08,16:34:46,1120,590,192,2025-07-08,16:34:46,52.100,2025-07-08,16:34:46,22.200
2025-07-08,16:49:46,668.000,2025-07-08,16:49:46,1055,590,192,2025-07-08,16:49:46,53.300,2025-07-08,16:49:46,21.400
2025-07-08,17:04:46,598.000,2025-07-08,17:04:46,1052,590,191,2025-07-08,17:04:46,54.300,2025-07-08,17:04:46,21.400
2025-07-08,17:19:46,529.000,2025-07-08,17:19:46,1058,590,191,2025-07-08,17:19:46,53.900,2025-07-08,17:19:46,21.400
2025-07-08,17:34:46,488.000,2025-07-08,17:34:46,1047,590,190,2025-07-08,17:34:46,54.100,2025-07-08,17:34:46,21.300
2025-07-08,17:49:46,457.000,2025-07-08,17:49:46,1045,590,190,2025-07-08,17:49:46,53.300,2025-07-08,17:49:46,21.100
2025-07-08,18:04:46,434.000,2025-07-08,18:04:46,1044,590,190,2025-07-08,18:04:46,53.600,2025-07-08,18:04:46,21.300
2025-07-08,18:19:46,427.000,2025-07-08,18:19:46,1043,590,190,2025-07-08,18:19:46,53.500,2025-07-08,18:19:46,21.100
2025-07-08,18:34:46,414.000,2025-07-08,18:34:46,1047,580,189,2025-07-08,18:34:46,53.900,2025-07-08,18:34:46,20.700
2025-07-08,18:49:46,409.000,2025-07-08,18:49:46,1046,580,189,2025-07-08,18:49:46,50.900,2025-07-08,18:49:46,20.800
2025-07-08,19:04:46,407.000,2025-07-08,19:04:46,1047,580,188,2025-07-08,19:04:46,55.100,2025-07-08,19:04:46,20.700
2025-07-08,19:19:46,405.000,2025-07-08,19:19:46,1048,580,187,2025-07-08,19:19:46,51.700,2025-07-08,19:19:46,21.200
2025-07-08,19:34:46,391.000,2025-07-08,19:34:46,1048,580,187,2025-07-08,19:34:46,52.400,2025-07-08,19:34:46,21.600
2025-07-08,19:49:46,384.000,2025-07-08,19:49:46,1048,580,187,2025-07-08,19:49:46,52.100,2025-07-08,19:49:46,21.100
2025-07-08,20:04:46,377.000,2025-07-08,20:04:46,1047,580,187,2025-07-08,20:04:46,52.100,2025-07-08,20:04:46,20.500
2025-07-08,20:19:46,371.000,2025-07-08,20:19:46,1050,580,186,2025-07-08,20:19:46,53.900,2025-07-08,20:19:46,20.700
2025-07-08,20:34:46,370.000,2025-07-08,20:34:46,1050,580,186,2025-07-08,20:34:46,51.100,2025-07-08,20:34:46,20.900
2025-07-08,20:49:46,370.000,2025-07-08,20:49:46,1049,580,188,2025-07-08,20:49:46,52.900,2025-07-08,20:49:46,21.200
2025-07-08,21:04:46,369.000,2025-07-08,21:04:46,1049,580,190,2025-07-08,21:04:46,51.100,2025-07-08,21:04:46,21.300
2025-07-08,21:19:46,394.000,2025-07-08,21:19:46,1049,580,192,2025-07-08,21:19:46,54.100,2025-07-08,21:19:46,20.500
2025-07-08,21:34:46,413.000,2025-07-08,21:34:46,1052,580,192,2025-07-08,21:34:46,53.700,2025-07-08,21:34:46,19.900
2025-07-08,21:49:46,428.000,2025-07-08,21:49:46,1054,580,190,2025-07-08,21:49:46,62.200,2025-07-08,21:49:46,20.500
2025-07-08,22:04:46,447.000,2025-07-08,22:04:46,1053,580,190,2025-07-08,22:04:46,52.800,2025-07-08,22:04:46,21.700
2025-07-08,22:19:46,458.000,2025-07-08,22:19:46,1052,580,190,2025-07-08,22:19:46,54.700,2025-07-08,22:19:46,22.100
2025-07-08,22:34:46,468.000,2025-07-08,22:34:46,1049,580,190,2025-07-08,22:34:46,51.200,2025-07-08,22:34:46,22.200
2025-07-08,22:49:46,482.000,2025-07-08,22:49:46,1051,580,189,2025-07-08,22:49:46,51.300,2025-07-08,22:49:46,22.300
2025-07-08,23:04:46,486.000,2025-07-08,23:04:46,1051,590,189,2025-07-08,23:04:46,58.900,2025-07-08,23:04:46,21.600
2025-07-08,23:19:46,491.000,2025-07-08,23:19:46,1051,590,189,2025-07-08,23:19:46,51.900,2025-07-08,23:19:46,22.100
2025-07-08,23:34:46,501.000,2025-07-08,23:34:46,1050,590,189,2025-07-08,23:34:46,52.700,2025-07-08,23:34:46,22.100
2025-07-08,23:49:46,499.000,2025-07-08,23:49:46,1050,590,189,2025-07-08,23:49:46,52.200,2025-07-08,23:49:46,21.800
2025-07-09,00:04:46,502.000,2025-07-09,00:04:46,1049,590,189,2025-07-09,00:04:46,53.800,2025-07-09,00:04:46,22.200
2025-07-09,00:19:46,503.000,2025-07-09,00:19:46,1049,590,189,2025-07-09,00:19:46,58.500,2025-07-09,00:19:46,21.000
2025-07-09,00:34:46,503.000,2025-07-09,00:34:46,1050,590,189,2025-07-09,00:34:46,59.600,2025-07-09,00:34:46,20.500
2025-07-09,00:49:46,511.000,2025-07-09,00:49:46,1051,590,189,2025-07-09,00:49:46,55.000,2025-07-09,00:49:46,21.600
2025-07-09,01:04:46,508.000,2025-07-09,01:04:46,1051,590,189,2025-07-09,01:04:46,57.500,2025-07-09,01:04:46,20.800
2025-07-09,01:19:46,514.000,2025-07-09,01:19:46,1052,580,189,2025-07-09,01:19:46,60.300,2025-07-09,01:19:46,20.900
2025-07-09,01:34:46,515.000,2025-07-09,01:34:46,1055,580,188,2025-07-09,01:34:46,53.000,2025-07-09,01:34:46,21.600
2025-07-09,01:49:46,513.000,2025-07-09,01:49:46,1054,580,188,2025-07-09,01:49:46,56.800,2025-07-09,01:49:46,20.900
2025-07-09,02:04:46,516.000,2025-07-09,02:04:46,1054,580,188,2025-07-09,02:04:46,58.400,2025-07-09,02:04:46,20.600
2025-07-09,02:19:46,516.000,2025-07-09,02:19:46,1055,580,188,2025-07-09,02:19:46,52.900,2025-07-09,02:19:46,21.500
2025-07-09,02:34:46,515.000,2025-07-09,02:34:46,1056,580,187,2025-07-09,02:34:46,56.300,2025-07-09,02:34:46,20.800
2025-07-09,02:49:46,515.000,2025-07-09,02:49:46,1057,580,187,2025-07-09,02:49:46,55.000,2025-07-09,02:49:46,20.700
2025-07-09,03:04:46,515.000,2025-07-09,03:04:46,1056,580,187,2025-07-09,03:04:46,58.100,2025-07-09,03:04:46,21.300
2025-07-09,03:19:46,516.000,2025-07-09,03:19:46,1057,580,187,2025-07-09,03:19:46,52.400,2025-07-09,03:19:46,21.500
2025-07-09,03:34:46,518.000,2025-07-09,03:34:46,1056,580,187,2025-07-09,03:34:46,53.900,2025-07-09,03:34:46,21.700
2025-07-09,03:49:46,519.000,2025-07-09,03:49:46,1055,580,187,2025-07-09,03:49:46,52.900,2025-07-09,03:49:46,21.600
2025-07-09,04:04:46,521.000,2025-07-09,04:04:46,1055,580,187,2025-07-09,04:04:46,54.700,2025-07-09,04:04:46,21.400
2025-07-09,04:19:46,526.000,2025-07-09,04:19:46,1058,580,186,2025-07-09,04:19:46,56.800,2025-07-09,04:19:46,20.800
2025-07-09,04:34:46,526.000,2025-07-09,04:34:46,1059,580,186,2025-07-09,04:34:46,55.100,2025-07-09,04:34:46,20.700
2025-07-09,04:49:46,520.000,2025-07-09,04:49:46,1057,580,187,2025-07-09,04:49:46,53.100,2025-07-09,04:49:46,21.400
2025-07-09,05:04:46,525.000,2025-07-09,05:04:46,1058,580,188,2025-07-09,05:04:46,52.100,2025-07-09,05:04:46,21.600
2025-07-09,05:19:46,526.000,2025-07-09,05:19:46,1057,580,190,2025-07-09,05:19:46,52.900,2025-07-09,05:19:46,22.000
2025-07-09,05:34:46,525.000,2025-07-09,05:34:46,1057,590,192,2025-07-09,05:34:46,54.500,2025-07-09,05:34:46,22.000
2025-07-09,05:49:46,523.000,2025-07-09,05:49:46,1057,590,193,2025-07-09,05:49:46,54.100,2025-07-09,05:49:46,21.700
2025-07-09,06:04:46,524.000,2025-07-09,06:04:46,1058,590,192,2025-07-09,06:04:46,54.600,2025-07-09,06:04:46,21.900
2025-07-09,06:19:46,524.000,2025-07-09,06:19:46,1057,590,192,2025-07-09,06:19:46,54.500,2025-07-09,06:19:46,21.500
2025-07-09,06:34:46,523.000,2025-07-09,06:34:46,1059,590,191,2025-07-09,06:34:46,56.000,2025-07-09,06:34:46,20.800
2025-07-09,06:49:46,519.000,2025-07-09,06:49:46,1058,590,191,2025-07-09,06:49:46,57.500,2025-07-09,06:49:46,20.800
2025-07-09,07:04:46,513.000,2025-07-09,07:04:46,1060,590,190,2025-07-09,07:04:46,53.800,2025-07-09,07:04:46,21.100
2025-07-09,07:19:46,490.000,2025-07-09,07:19:46,1062,590,189,2025-07-09,07:19:46,52.200,2025-07-09,07:19:46,22.200
2025-07-09,07:34:46,466.000,2025-07-09,07:34:46,1061,590,189,2025-07-09,07:34:46,53.100,2025-07-09,07:34:46,22.500
2025-07-09,07:49:46,434.000,2025-07-09,07:49:46,1060,590,189,2025-07-09,07:49:46,56.800,2025-07-09,07:49:46,21.900
2025-07-09,08:04:46,420.000,2025-07-09,08:04:46,1060,590,189,2025-07-09,08:04:46,60.100,2025-07-09,08:04:46,21.700
2025-07-09,08:19:46,416.000,2025-07-09,08:19:46,1060,590,189,2025-07-09,08:19:46,52.200,2025-07-09,08:19:46,22.600
2025-07-09,08:34:46,409.000,2025-07-09,08:34:46,1059,590,190,2025-07-09,08:34:46,52.600,2025-07-09,08:34:46,23.300
2025-07-09,08:49:46,405.000,2025-07-09,08:49:46,1060,590,190,2025-07-09,08:49:46,57.900,2025-07-09,08:49:46,22.500
2025-07-09,09:04:46,395.000,2025-07-09,09:04:46,1059,590,191,2025-07-09,09:04:46,58.100,2025-07-09,09:04:46,22.500
2025-07-09,09:19:46,391.000,2025-07-09,09:19:46,1062,590,191,2025-07-09,09:19:46,55.900,2025-07-09,09:19:46,23.000
2025-07-09,09:34:46,392.000,2025-07-09,09:34:46,1060,590,192,2025-07-09,09:34:46,51.700,2025-07-09,09:34:46,24.100
2025-07-09,09:49:46,383.000,2025-07-09,09:49:46,1061,590,192,2025-07-09,09:49:46,53.100,2025-07-09,09:49:46,23.900
2025-07-09,10:04:46,385.000,2025-07-09,10:04:46,1061,590,193,2025-07-09,10:04:46,54.700,2025-07-09,10:04:46,23.000
2025-07-09,10:19:46,408.000,2025-07-09,10:19:46,1060,590,194,2025-07-09,10:19:46,56.400,2025-07-09,10:19:46,23.200
2025-07-09,10:34:46,431.000,2025-07-09,10:34:46,1062,590,194,2025-07-09,10:34:46,53.200,2025-07-09,10:34:46,23.800
2025-07-09,10:49:46,440.000,2025-07-09,10:49:46,1062,590,195,2025-07-09,10:49:46,49.300,2025-07-09,10:49:46,24.300
2025-07-09,11:04:46,431.000,2025-07-09,11:04:46,1063,580,195,2025-07-09,11:04:46,54.800,2025-07-09,11:04:46,23.900
2025-07-09,11:19:46,424.000,2025-07-09,11:19:46,1055,580,190,2025-07-09,11:19:46,53.400,2025-07-09,11:19:46,24.500
2025-07-09,11:34:46,414.000,2025-07-09,11:34:46,1055,580,188,2025-07-09,11:34:46,55.600,2025-07-09,11:34:46,23.900
2025-07-09,11:49:46,674.000,2025-07-09,11:49:46,1057,580,188,2025-07-09,11:49:46,51.900,2025-07-09,11:49:46,23.600
2025-07-09,12:04:46,988.000,2025-07-09,12:04:46,1057,570,188,2025-07-09,12:04:46,57.300,2025-07-09,12:04:46,22.800
2025-07-09,12:19:46,886.000,2025-07-09,12:19:46,1063,570,189,2025-07-09,12:19:46,51.800,2025-07-09,12:19:46,24.000
2025-07-09,12:34:46,786.000,2025-07-09,12:34:46,1064,570,192,2025-07-09,12:34:46,52.400,2025-07-09,12:34:46,23.900
2025-07-09,12:49:46,699.000,2025-07-09,12:49:46,1065,570,193,2025-07-09,12:49:46,49.600,2025-07-09,12:49:46,24.400
2025-07-09,13:04:46,627.000,2025-07-09,13:04:46,1064,570,194,2025-07-09,13:04:46,55.700,2025-07-09,13:04:46,24.100
2025-07-09,13:19:46,595.000,2025-07-09,13:19:46,1064,570,195,2025-07-09,13:19:46,49.900,2025-07-09,13:19:46,24.300
2025-07-09,13:34:46,553.000,2025-07-09,13:34:46,1058,570,192,2025-07-09,13:34:46,52.200,2025-07-09,13:34:46,24.500
